id_fatura,id_cliente,id_assinatura,competencia,valor,pago,dias_atraso
F0165620,C01656,A01656,2024-09-01,49.9,True,9
F0165621,C01656,A01656,2024-10-01,49.9,True,0
F0165622,C01656,A01656,2024-11-01,49.9,True,4
F0165623,C01656,A01656,2024-12-01,49.9,True,0
F0165624,C01656,A01656,2025-01-01,49.9,True,2
F0165625,C01656,A01656,2025-02-01,49.9,False,0
F0165626,C01656,A01656,2025-03-01,49.9,True,0
F0165627,C01656,A01656,2025-04-01,49.9,True,9
F0165628,C01656,A01656,2025-05-01,49.9,True,7
F0165629,C01656,A01656,2025-06-01,49.9,True,0
F0165630,C01656,A01656,2025-07-01,49.9,True,10
F0165631,C01656,A01656,2025-08-01,49.9,True,9
F0165700,C01657,A01657,2023-01-01,149.9,False,15
F0165701,C01657,A01657,2023-02-01,149.9,True,10
F0165702,C01657,A01657,2023-03-01,149.9,True,12
F0165703,C01657,A01657,2023-04-01,149.9,True,11
F0165704,C01657,A01657,2023-05-01,149.9,True,2
F0165705,C01657,A01657,2023-06-01,149.9,True,11
F0165706,C01657,A01657,2023-07-01,149.9,True,2
F0165707,C01657,A01657,2023-08-01,149.9,True,7
F0165800,C01658,A01658,2023-01-01,149.9,True,12
F0165801,C01658,A01658,2023-02-01,149.9,True,0
F0165802,C01658,A01658,2023-03-01,149.9,True,6
F0165803,C01658,A01658,2023-04-01,149.9,False,6
F0165804,C01658,A01658,2023-05-01,149.9,True,3
F0165805,C01658,A01658,2023-06-01,149.9,True,8
F0165806,C01658,A01658,2023-07-01,149.9,True,15
F0165807,C01658,A01658,2023-08-01,149.9,True,16
F0165808,C01658,A01658,2023-09-01,149.9,True,7
F0165809,C01658,A01658,2023-10-01,149.9,True,12
F0165810,C01658,A01658,2023-11-01,149.9,True,1
F0165811,C01658,A01658,2023-12-01,149.9,True,7
F0165812,C01658,A01658,2024-01-01,149.9,True,4
F0165813,C01658,A01658,2024-02-01,149.9,True,5
F0165814,C01658,A01658,2024-03-01,149.9,True,6
F0165815,C01658,A01658,2024-04-01,149.9,True,8
F0165900,C01659,A01659,2023-01-01,49.9,True,4
F0165901,C01659,A01659,2023-02-01,49.9,True,6
F0165902,C01659,A01659,2023-03-01,49.9,True,6
F0165903,C01659,A01659,2023-04-01,49.9,True,6
F0165904,C01659,A01659,2023-05-01,49.9,True,0
F0166000,C01660,A01660,2023-01-01,89.9,True,3
F0166001,C01660,A01660,2023-02-01,89.9,True,13
F0166002,C01660,A01660,2023-03-01,89.9,True,16
F0166003,C01660,A01660,2023-04-01,89.9,True,8
F0166004,C01660,A01660,2023-05-01,89.9,True,16
F0166005,C01660,A01660,2023-06-01,89.9,True,13
F0166006,C01660,A01660,2023-07-01,89.9,True,11
F0166007,C01660,A01660,2023-08-01,89.9,False,2
F0166008,C01660,A01660,2023-09-01,89.9,True,18
F0166009,C01660,A01660,2023-10-01,89.9,True,12
F0166010,C01660,A01660,2023-11-01,89.9,True,6
F0166011,C01660,A01660,2023-12-01,89.9,True,10
F0166012,C01660,A01660,2024-01-01,89.9,False,20
F0166013,C01660,A01660,2024-02-01,89.9,True,16
F0166014,C01660,A01660,2024-03-01,89.9,True,14
F0166015,C01660,A01660,2024-04-01,89.9,True,5
F0166016,C01660,A01660,2024-05-01,89.9,True,13
F0166017,C01660,A01660,2024-06-01,89.9,True,11
F0166018,C01660,A01660,2024-07-01,89.9,True,12
F0166019,C01660,A01660,2024-08-01,89.9,True,8
F0166020,C01660,A01660,2024-09-01,89.9,True,7
F0166021,C01660,A01660,2024-10-01,89.9,True,16
F0166022,C01660,A01660,2024-11-01,89.9,True,14
F0166023,C01660,A01660,2024-12-01,89.9,True,9
F0166024,C01660,A01660,2025-01-01,89.9,True,0
F0166025,C01660,A01660,2025-02-01,89.9,True,10
F0166026,C01660,A01660,2025-03-01,89.9,True,14
F0166027,C01660,A01660,2025-04-01,89.9,True,9
F0166028,C01660,A01660,2025-05-01,89.9,True,9
F0166029,C01660,A01660,2025-06-01,89.9,True,6
F0166030,C01660,A01660,2025-07-01,89.9,True,16
F0166031,C01660,A01660,2025-08-01,89.9,True,8
F0166100,C01661,A01661,2023-01-01,49.9,True,9
F0166101,C01661,A01661,2023-02-01,49.9,True,6
F0166102,C01661,A01661,2023-03-01,49.9,False,21
F0166103,C01661,A01661,2023-04-01,49.9,True,15
F0166104,C01661,A01661,2023-05-01,49.9,True,11
F0166105,C01661,A01661,2023-06-01,49.9,False,21
F0166106,C01661,A01661,2023-07-01,49.9,True,16
F0166107,C01661,A01661,2023-08-01,49.9,True,12
F0166108,C01661,A01661,2023-09-01,49.9,True,14
F0166109,C01661,A01661,2023-10-01,49.9,True,13
F0166110,C01661,A01661,2023-11-01,49.9,True,10
F0166111,C01661,A01661,2023-12-01,49.9,True,5
F0166112,C01661,A01661,2024-01-01,49.9,True,10
F0166113,C01661,A01661,2024-02-01,49.9,True,10
F0166114,C01661,A01661,2024-03-01,49.9,True,11
F0166115,C01661,A01661,2024-04-01,49.9,False,15
F0166116,C01661,A01661,2024-05-01,49.9,True,11
F0166117,C01661,A01661,2024-06-01,49.9,True,17
F0166118,C01661,A01661,2024-07-01,49.9,False,6
F0166119,C01661,A01661,2024-08-01,49.9,True,12
F0166120,C01661,A01661,2024-09-01,49.9,True,8
F0166121,C01661,A01661,2024-10-01,49.9,True,15
F0166122,C01661,A01661,2024-11-01,49.9,False,12
F0166123,C01661,A01661,2024-12-01,49.9,True,10
F0166124,C01661,A01661,2025-01-01,49.9,True,9
F0166125,C01661,A01661,2025-02-01,49.9,True,12
F0166126,C01661,A01661,2025-03-01,49.9,True,7
F0166127,C01661,A01661,2025-04-01,49.9,True,8
F0166128,C01661,A01661,2025-05-01,49.9,False,19
F0166129,C01661,A01661,2025-06-01,49.9,True,10
F0166130,C01661,A01661,2025-07-01,49.9,True,17
F0166131,C01661,A01661,2025-08-01,49.9,True,17
F0166200,C01662,A01662,2023-01-01,89.9,False,19
F0166201,C01662,A01662,2023-02-01,89.9,True,13
F0166202,C01662,A01662,2023-03-01,89.9,False,9
F0166203,C01662,A01662,2023-04-01,89.9,True,9
F0166204,C01662,A01662,2023-05-01,89.9,True,7
F0166205,C01662,A01662,2023-06-01,89.9,True,12
F0166206,C01662,A01662,2023-07-01,89.9,True,4
F0166207,C01662,A01662,2023-08-01,89.9,True,8
F0166208,C01662,A01662,2023-09-01,89.9,True,18
F0166209,C01662,A01662,2023-10-01,89.9,True,10
F0166210,C01662,A01662,2023-11-01,89.9,True,17
F0166211,C01662,A01662,2023-12-01,89.9,True,18
F0166212,C01662,A01662,2024-01-01,89.9,True,7
F0166213,C01662,A01662,2024-02-01,89.9,True,5
F0166214,C01662,A01662,2024-03-01,89.9,True,4
F0166215,C01662,A01662,2024-04-01,89.9,True,6
F0166216,C01662,A01662,2024-05-01,89.9,True,13
F0166217,C01662,A01662,2024-06-01,89.9,True,7
F0166218,C01662,A01662,2024-07-01,89.9,True,2
F0166219,C01662,A01662,2024-08-01,89.9,True,14
F0166220,C01662,A01662,2024-09-01,89.9,True,13
F0166221,C01662,A01662,2024-10-01,89.9,True,17
F0166222,C01662,A01662,2024-11-01,89.9,True,9
F0166223,C01662,A01662,2024-12-01,89.9,True,13
F0166224,C01662,A01662,2025-01-01,89.9,False,7
F0166225,C01662,A01662,2025-02-01,89.9,True,16
F0166226,C01662,A01662,2025-03-01,89.9,True,15
F0166227,C01662,A01662,2025-04-01,89.9,True,4
F0166228,C01662,A01662,2025-05-01,89.9,True,5
F0166229,C01662,A01662,2025-06-01,89.9,True,2
F0166230,C01662,A01662,2025-07-01,89.9,True,16
F0166231,C01662,A01662,2025-08-01,89.9,False,6
F0166300,C01663,A01663,2023-01-01,49.9,True,4
F0166301,C01663,A01663,2023-02-01,49.9,True,5
F0166302,C01663,A01663,2023-03-01,49.9,True,0
F0166303,C01663,A01663,2023-04-01,49.9,False,0
F0166304,C01663,A01663,2023-05-01,49.9,True,0
F0166305,C01663,A01663,2023-06-01,49.9,True,2
F0166306,C01663,A01663,2023-07-01,49.9,True,0
F0166307,C01663,A01663,2023-08-01,49.9,True,1
F0166308,C01663,A01663,2023-09-01,49.9,True,0
F0166309,C01663,A01663,2023-10-01,49.9,True,1
F0166310,C01663,A01663,2023-11-01,49.9,True,0
F0166311,C01663,A01663,2023-12-01,49.9,True,0
F0166312,C01663,A01663,2024-01-01,49.9,True,0
F0166313,C01663,A01663,2024-02-01,49.9,True,0
F0166314,C01663,A01663,2024-03-01,49.9,True,2
F0166315,C01663,A01663,2024-04-01,49.9,True,0
F0166316,C01663,A01663,2024-05-01,49.9,True,0
F0166317,C01663,A01663,2024-06-01,49.9,True,0
F0166318,C01663,A01663,2024-07-01,49.9,True,5
F0166319,C01663,A01663,2024-08-01,49.9,True,9
F0166320,C01663,A01663,2024-09-01,49.9,True,4
F0166321,C01663,A01663,2024-10-01,49.9,True,0
F0166322,C01663,A01663,2024-11-01,49.9,True,6
F0166323,C01663,A01663,2024-12-01,49.9,True,1
F0166324,C01663,A01663,2025-01-01,49.9,True,0
F0166325,C01663,A01663,2025-02-01,49.9,True,0
F0166326,C01663,A01663,2025-03-01,49.9,True,4
F0166327,C01663,A01663,2025-04-01,49.9,True,1
F0166328,C01663,A01663,2025-05-01,49.9,True,0
F0166329,C01663,A01663,2025-06-01,49.9,True,6
F0166330,C01663,A01663,2025-07-01,49.9,True,0
F0166331,C01663,A01663,2025-08-01,49.9,True,0
F0166400,C01664,A01664,2023-01-01,49.9,True,0
F0166401,C01664,A01664,2023-02-01,49.9,True,13
F0166402,C01664,A01664,2023-03-01,49.9,True,6
F0166403,C01664,A01664,2023-04-01,49.9,True,8
F0166404,C01664,A01664,2023-05-01,49.9,True,0
F0166405,C01664,A01664,2023-06-01,49.9,True,7
F0166406,C01664,A01664,2023-07-01,49.9,True,7
F0166500,C01665,A01665,2023-01-01,89.9,True,2
F0166501,C01665,A01665,2023-02-01,89.9,True,0
F0166502,C01665,A01665,2023-03-01,89.9,True,0
F0166503,C01665,A01665,2023-04-01,89.9,True,0
F0166504,C01665,A01665,2023-05-01,89.9,True,7
F0166505,C01665,A01665,2023-06-01,89.9,True,0
F0166506,C01665,A01665,2023-07-01,89.9,True,2
F0166507,C01665,A01665,2023-08-01,89.9,True,3
F0166508,C01665,A01665,2023-09-01,89.9,True,0
F0166509,C01665,A01665,2023-10-01,89.9,True,0
F0166510,C01665,A01665,2023-11-01,89.9,True,0
F0166511,C01665,A01665,2023-12-01,89.9,True,3
F0166512,C01665,A01665,2024-01-01,89.9,True,0
F0166513,C01665,A01665,2024-02-01,89.9,True,0
F0166514,C01665,A01665,2024-03-01,89.9,True,9
F0166515,C01665,A01665,2024-04-01,89.9,True,0
F0166516,C01665,A01665,2024-05-01,89.9,True,9
F0166517,C01665,A01665,2024-06-01,89.9,True,6
F0166518,C01665,A01665,2024-07-01,89.9,True,3
F0166519,C01665,A01665,2024-08-01,89.9,True,0
F0166520,C01665,A01665,2024-09-01,89.9,True,2
F0166521,C01665,A01665,2024-10-01,89.9,True,1
F0166522,C01665,A01665,2024-11-01,89.9,True,0
F0166523,C01665,A01665,2024-12-01,89.9,True,6
F0166524,C01665,A01665,2025-01-01,89.9,True,15
F0166525,C01665,A01665,2025-02-01,89.9,True,0
F0166526,C01665,A01665,2025-03-01,89.9,True,4
F0166527,C01665,A01665,2025-04-01,89.9,True,13
F0166528,C01665,A01665,2025-05-01,89.9,True,2
F0166529,C01665,A01665,2025-06-01,89.9,True,5
F0166530,C01665,A01665,2025-07-01,89.9,True,6
F0166531,C01665,A01665,2025-08-01,89.9,True,7
F0166600,C01666,A01666,2023-01-01,89.9,True,4
F0166601,C01666,A01666,2023-02-01,89.9,True,0
F0166602,C01666,A01666,2023-03-01,89.9,True,1
F0166603,C01666,A01666,2023-04-01,89.9,True,1
F0166604,C01666,A01666,2023-05-01,89.9,True,0
F0166605,C01666,A01666,2023-06-01,89.9,True,6
F0166606,C01666,A01666,2023-07-01,89.9,True,1
F0166607,C01666,A01666,2023-08-01,89.9,True,9
F0166608,C01666,A01666,2023-09-01,89.9,True,8
F0166609,C01666,A01666,2023-10-01,89.9,True,0
F0166610,C01666,A01666,2023-11-01,89.9,True,0
F0166611,C01666,A01666,2023-12-01,89.9,True,0
F0166612,C01666,A01666,2024-01-01,89.9,True,0
F0166613,C01666,A01666,2024-02-01,89.9,True,0
F0166614,C01666,A01666,2024-03-01,89.9,True,7
F0166615,C01666,A01666,2024-04-01,89.9,True,0
F0166616,C01666,A01666,2024-05-01,89.9,True,0
F0166617,C01666,A01666,2024-06-01,89.9,True,0
F0166618,C01666,A01666,2024-07-01,89.9,True,1
F0166619,C01666,A01666,2024-08-01,89.9,True,0
F0166620,C01666,A01666,2024-09-01,89.9,True,4
F0166621,C01666,A01666,2024-10-01,89.9,True,0
F0166622,C01666,A01666,2024-11-01,89.9,True,10
F0166623,C01666,A01666,2024-12-01,89.9,True,8
F0166624,C01666,A01666,2025-01-01,89.9,True,11
F0166625,C01666,A01666,2025-02-01,89.9,True,2
F0166626,C01666,A01666,2025-03-01,89.9,True,0
F0166627,C01666,A01666,2025-04-01,89.9,True,0
F0166628,C01666,A01666,2025-05-01,89.9,True,2
F0166700,C01667,A01667,2023-01-01,49.9,True,0
F0166701,C01667,A01667,2023-02-01,49.9,True,1
F0166702,C01667,A01667,2023-03-01,49.9,True,6
F0166703,C01667,A01667,2023-04-01,49.9,True,0
F0166704,C01667,A01667,2023-05-01,49.9,False,0
F0166705,C01667,A01667,2023-06-01,49.9,True,0
F0166706,C01667,A01667,2023-07-01,49.9,True,6
F0166707,C01667,A01667,2023-08-01,49.9,True,0
F0166708,C01667,A01667,2023-09-01,49.9,True,0
F0166709,C01667,A01667,2023-10-01,49.9,True,8
F0166710,C01667,A01667,2023-11-01,49.9,True,0
F0166711,C01667,A01667,2023-12-01,49.9,True,0
F0166712,C01667,A01667,2024-01-01,49.9,True,0
F0166713,C01667,A01667,2024-02-01,49.9,True,0
F0166714,C01667,A01667,2024-03-01,49.9,True,0
F0166715,C01667,A01667,2024-04-01,49.9,False,0
F0166716,C01667,A01667,2024-05-01,49.9,True,0
F0166717,C01667,A01667,2024-06-01,49.9,True,0
F0166718,C01667,A01667,2024-07-01,49.9,True,0
F0166719,C01667,A01667,2024-08-01,49.9,True,8
F0166720,C01667,A01667,2024-09-01,49.9,True,0
F0166721,C01667,A01667,2024-10-01,49.9,True,0
F0166722,C01667,A01667,2024-11-01,49.9,True,3
F0166723,C01667,A01667,2024-12-01,49.9,True,1
F0166724,C01667,A01667,2025-01-01,49.9,True,0
F0166725,C01667,A01667,2025-02-01,49.9,True,3
F0166726,C01667,A01667,2025-03-01,49.9,True,2
F0166727,C01667,A01667,2025-04-01,49.9,True,0
F0166728,C01667,A01667,2025-05-01,49.9,True,4
F0166729,C01667,A01667,2025-06-01,49.9,True,0
F0166730,C01667,A01667,2025-07-01,49.9,True,7
F0166731,C01667,A01667,2025-08-01,49.9,True,3
F0166800,C01668,A01668,2023-01-01,49.9,True,16
F0166801,C01668,A01668,2023-02-01,49.9,True,15
F0166802,C01668,A01668,2023-03-01,49.9,True,15
F0166803,C01668,A01668,2023-04-01,49.9,True,16
F0166804,C01668,A01668,2023-05-01,49.9,False,21
F0166805,C01668,A01668,2023-06-01,49.9,True,15
F0166806,C01668,A01668,2023-07-01,49.9,True,17
F0166807,C01668,A01668,2023-08-01,49.9,True,16
F0166808,C01668,A01668,2023-09-01,49.9,True,14
F0166809,C01668,A01668,2023-10-01,49.9,True,7
F0166810,C01668,A01668,2023-11-01,49.9,True,11
F0166811,C01668,A01668,2023-12-01,49.9,True,13
F0166812,C01668,A01668,2024-01-01,49.9,True,13
F0166813,C01668,A01668,2024-02-01,49.9,True,13
F0166814,C01668,A01668,2024-03-01,49.9,False,26
F0166815,C01668,A01668,2024-04-01,49.9,True,14
F0166900,C01669,A01669,2023-01-01,89.9,True,3
F0166901,C01669,A01669,2023-02-01,89.9,True,1
F0166902,C01669,A01669,2023-03-01,89.9,True,0
F0166903,C01669,A01669,2023-04-01,89.9,True,0
F0166904,C01669,A01669,2023-05-01,89.9,True,0
F0166905,C01669,A01669,2023-06-01,89.9,True,0
F0166906,C01669,A01669,2023-07-01,89.9,True,0
F0166907,C01669,A01669,2023-08-01,89.9,True,0
F0166908,C01669,A01669,2023-09-01,89.9,True,0
F0166909,C01669,A01669,2023-10-01,89.9,True,0
F0166910,C01669,A01669,2023-11-01,89.9,True,0
F0166911,C01669,A01669,2023-12-01,89.9,True,0
F0166912,C01669,A01669,2024-01-01,89.9,True,0
F0166913,C01669,A01669,2024-02-01,89.9,True,0
F0166914,C01669,A01669,2024-03-01,89.9,True,0
F0166915,C01669,A01669,2024-04-01,89.9,True,0
F0166916,C01669,A01669,2024-05-01,89.9,False,0
F0166917,C01669,A01669,2024-06-01,89.9,True,6
F0166918,C01669,A01669,2024-07-01,89.9,True,8
F0166919,C01669,A01669,2024-08-01,89.9,True,0
F0166920,C01669,A01669,2024-09-01,89.9,True,4
F0166921,C01669,A01669,2024-10-01,89.9,True,0
F0166922,C01669,A01669,2024-11-01,89.9,True,0
F0166923,C01669,A01669,2024-12-01,89.9,True,0
F0166924,C01669,A01669,2025-01-01,89.9,True,0
F0166925,C01669,A01669,2025-02-01,89.9,True,0
F0166926,C01669,A01669,2025-03-01,89.9,True,0
F0167000,C01670,A01670,2023-01-01,149.9,True,6
F0167001,C01670,A01670,2023-02-01,149.9,True,0
F0167002,C01670,A01670,2023-03-01,149.9,True,1
F0167003,C01670,A01670,2023-04-01,149.9,True,3
F0167004,C01670,A01670,2023-05-01,149.9,True,0
F0167005,C01670,A01670,2023-06-01,149.9,True,5
F0167006,C01670,A01670,2023-07-01,149.9,True,3
F0167007,C01670,A01670,2023-08-01,149.9,True,9
F0167008,C01670,A01670,2023-09-01,149.9,True,3
F0167009,C01670,A01670,2023-10-01,149.9,True,0
F0167010,C01670,A01670,2023-11-01,149.9,True,0
F0167011,C01670,A01670,2023-12-01,149.9,True,5
F0167012,C01670,A01670,2024-01-01,149.9,True,0
F0167013,C01670,A01670,2024-02-01,149.9,False,0
F0167014,C01670,A01670,2024-03-01,149.9,True,9
F0167015,C01670,A01670,2024-04-01,149.9,True,4
F0167016,C01670,A01670,2024-05-01,149.9,True,11
F0167017,C01670,A01670,2024-06-01,149.9,True,6
F0167018,C01670,A01670,2024-07-01,149.9,True,8
F0167019,C01670,A01670,2024-08-01,149.9,True,4
F0167020,C01670,A01670,2024-09-01,149.9,True,4
F0167021,C01670,A01670,2024-10-01,149.9,True,0
F0167022,C01670,A01670,2024-11-01,149.9,True,0
F0167023,C01670,A01670,2024-12-01,149.9,True,0
F0167024,C01670,A01670,2025-01-01,149.9,True,3
F0167025,C01670,A01670,2025-02-01,149.9,True,3
F0167026,C01670,A01670,2025-03-01,149.9,True,0
F0167027,C01670,A01670,2025-04-01,149.9,True,6
F0167028,C01670,A01670,2025-05-01,149.9,True,6
F0167029,C01670,A01670,2025-06-01,149.9,True,7
F0167030,C01670,A01670,2025-07-01,149.9,True,6
F0167031,C01670,A01670,2025-08-01,149.9,False,2
F0167100,C01671,A01671,2023-01-01,149.9,True,0
F0167101,C01671,A01671,2023-02-01,149.9,True,17
F0167102,C01671,A01671,2023-03-01,149.9,True,9
F0167103,C01671,A01671,2023-04-01,149.9,True,3
F0167104,C01671,A01671,2023-05-01,149.9,True,16
F0167105,C01671,A01671,2023-06-01,149.9,True,5
F0167106,C01671,A01671,2023-07-01,149.9,True,0
F0167107,C01671,A01671,2023-08-01,149.9,False,0
F0167108,C01671,A01671,2023-09-01,149.9,True,9
F0167109,C01671,A01671,2023-10-01,149.9,True,8
F0167110,C01671,A01671,2023-11-01,149.9,True,0
F0167111,C01671,A01671,2023-12-01,149.9,True,0
F0167112,C01671,A01671,2024-01-01,149.9,True,10
F0167113,C01671,A01671,2024-02-01,149.9,True,5
F0167114,C01671,A01671,2024-03-01,149.9,True,9
F0167115,C01671,A01671,2024-04-01,149.9,True,0
F0167116,C01671,A01671,2024-05-01,149.9,True,6
F0167117,C01671,A01671,2024-06-01,149.9,True,9
F0167118,C01671,A01671,2024-07-01,149.9,True,2
F0167119,C01671,A01671,2024-08-01,149.9,True,0
F0167120,C01671,A01671,2024-09-01,149.9,True,7
F0167121,C01671,A01671,2024-10-01,149.9,True,6
F0167122,C01671,A01671,2024-11-01,149.9,True,11
F0167123,C01671,A01671,2024-12-01,149.9,True,10
F0167124,C01671,A01671,2025-01-01,149.9,True,15
F0167125,C01671,A01671,2025-02-01,149.9,True,9
F0167126,C01671,A01671,2025-03-01,149.9,True,1
F0167127,C01671,A01671,2025-04-01,149.9,True,6
F0167128,C01671,A01671,2025-05-01,149.9,True,5
F0167129,C01671,A01671,2025-06-01,149.9,True,5
F0167130,C01671,A01671,2025-07-01,149.9,True,12
F0167131,C01671,A01671,2025-08-01,149.9,False,5
F0167200,C01672,A01672,2023-01-01,89.9,True,0
F0167201,C01672,A01672,2023-02-01,89.9,True,0
F0167202,C01672,A01672,2023-03-01,89.9,True,0
F0167203,C01672,A01672,2023-04-01,89.9,True,2
F0167204,C01672,A01672,2023-05-01,89.9,False,11
F0167205,C01672,A01672,2023-06-01,89.9,True,5
F0167206,C01672,A01672,2023-07-01,89.9,True,5
F0167207,C01672,A01672,2023-08-01,89.9,True,13
F0167208,C01672,A01672,2023-09-01,89.9,True,0
F0167209,C01672,A01672,2023-10-01,89.9,True,11
F0167210,C01672,A01672,2023-11-01,89.9,True,7
F0167211,C01672,A01672,2023-12-01,89.9,True,8
F0167212,C01672,A01672,2024-01-01,89.9,True,0
F0167213,C01672,A01672,2024-02-01,89.9,True,2
F0167214,C01672,A01672,2024-03-01,89.9,True,0
F0167215,C01672,A01672,2024-04-01,89.9,True,7
F0167216,C01672,A01672,2024-05-01,89.9,True,0
F0167217,C01672,A01672,2024-06-01,89.9,True,3
F0167218,C01672,A01672,2024-07-01,89.9,False,5
F0167219,C01672,A01672,2024-08-01,89.9,True,10
F0167220,C01672,A01672,2024-09-01,89.9,True,1
F0167221,C01672,A01672,2024-10-01,89.9,True,0
F0167222,C01672,A01672,2024-11-01,89.9,True,2
F0167223,C01672,A01672,2024-12-01,89.9,True,1
F0167224,C01672,A01672,2025-01-01,89.9,True,1
F0167225,C01672,A01672,2025-02-01,89.9,True,0
F0167226,C01672,A01672,2025-03-01,89.9,True,4
F0167227,C01672,A01672,2025-04-01,89.9,True,6
F0167228,C01672,A01672,2025-05-01,89.9,True,0
F0167229,C01672,A01672,2025-06-01,89.9,True,4
F0167230,C01672,A01672,2025-07-01,89.9,True,0
F0167231,C01672,A01672,2025-08-01,89.9,True,0
F0167300,C01673,A01673,2023-01-01,149.9,True,5
F0167301,C01673,A01673,2023-02-01,149.9,True,0
F0167302,C01673,A01673,2023-03-01,149.9,True,0
F0167303,C01673,A01673,2023-04-01,149.9,True,7
F0167304,C01673,A01673,2023-05-01,149.9,True,0
F0167305,C01673,A01673,2023-06-01,149.9,True,4
F0167306,C01673,A01673,2023-07-01,149.9,True,0
F0167307,C01673,A01673,2023-08-01,149.9,True,3
F0167308,C01673,A01673,2023-09-01,149.9,False,1
F0167309,C01673,A01673,2023-10-01,149.9,True,0
F0167310,C01673,A01673,2023-11-01,149.9,True,3
F0167311,C01673,A01673,2023-12-01,149.9,True,2
F0167312,C01673,A01673,2024-01-01,149.9,True,2
F0167313,C01673,A01673,2024-02-01,149.9,True,4
F0167314,C01673,A01673,2024-03-01,149.9,True,1
F0167315,C01673,A01673,2024-04-01,149.9,True,0
F0167316,C01673,A01673,2024-05-01,149.9,True,3
F0167317,C01673,A01673,2024-06-01,149.9,True,4
F0167318,C01673,A01673,2024-07-01,149.9,True,4
F0167319,C01673,A01673,2024-08-01,149.9,False,1
F0167320,C01673,A01673,2024-09-01,149.9,True,0
F0167321,C01673,A01673,2024-10-01,149.9,True,0
F0167322,C01673,A01673,2024-11-01,149.9,True,0
F0167323,C01673,A01673,2024-12-01,149.9,True,0
F0167324,C01673,A01673,2025-01-01,149.9,True,6
F0167325,C01673,A01673,2025-02-01,149.9,True,0
F0167326,C01673,A01673,2025-03-01,149.9,True,0
F0167327,C01673,A01673,2025-04-01,149.9,True,2
F0167328,C01673,A01673,2025-05-01,149.9,True,1
F0167329,C01673,A01673,2025-06-01,149.9,False,5
F0167330,C01673,A01673,2025-07-01,149.9,True,0
F0167331,C01673,A01673,2025-08-01,149.9,True,0
F0167400,C01674,A01674,2023-01-01,49.9,True,1
F0167401,C01674,A01674,2023-02-01,49.9,True,0
F0167402,C01674,A01674,2023-03-01,49.9,True,11
F0167403,C01674,A01674,2023-04-01,49.9,True,1
F0167404,C01674,A01674,2023-05-01,49.9,True,7
F0167405,C01674,A01674,2023-06-01,49.9,True,7
F0167406,C01674,A01674,2023-07-01,49.9,True,0
F0167407,C01674,A01674,2023-08-01,49.9,True,2
F0167408,C01674,A01674,2023-09-01,49.9,True,1
F0167409,C01674,A01674,2023-10-01,49.9,True,7
F0167410,C01674,A01674,2023-11-01,49.9,True,2
F0167411,C01674,A01674,2023-12-01,49.9,True,4
F0167412,C01674,A01674,2024-01-01,49.9,True,0
F0167413,C01674,A01674,2024-02-01,49.9,True,0
F0167414,C01674,A01674,2024-03-01,49.9,True,0
F0167415,C01674,A01674,2024-04-01,49.9,True,0
F0167416,C01674,A01674,2024-05-01,49.9,True,0
F0167417,C01674,A01674,2024-06-01,49.9,True,0
F0167418,C01674,A01674,2024-07-01,49.9,True,3
F0167419,C01674,A01674,2024-08-01,49.9,True,0
F0167420,C01674,A01674,2024-09-01,49.9,True,0
F0167421,C01674,A01674,2024-10-01,49.9,True,0
F0167422,C01674,A01674,2024-11-01,49.9,True,0
F0167423,C01674,A01674,2024-12-01,49.9,True,8
F0167424,C01674,A01674,2025-01-01,49.9,True,2
F0167425,C01674,A01674,2025-02-01,49.9,True,6
F0167426,C01674,A01674,2025-03-01,49.9,True,0
F0167427,C01674,A01674,2025-04-01,49.9,True,0
F0167428,C01674,A01674,2025-05-01,49.9,True,0
F0167429,C01674,A01674,2025-06-01,49.9,True,0
F0167430,C01674,A01674,2025-07-01,49.9,True,0
F0167431,C01674,A01674,2025-08-01,49.9,True,12
F0167500,C01675,A01675,2023-01-01,49.9,True,0
F0167501,C01675,A01675,2023-02-01,49.9,True,3
F0167502,C01675,A01675,2023-03-01,49.9,True,0
F0167503,C01675,A01675,2023-04-01,49.9,False,6
F0167504,C01675,A01675,2023-05-01,49.9,True,10
F0167505,C01675,A01675,2023-06-01,49.9,True,5
F0167506,C01675,A01675,2023-07-01,49.9,False,2
F0167507,C01675,A01675,2023-08-01,49.9,True,5
F0167508,C01675,A01675,2023-09-01,49.9,True,9
F0167509,C01675,A01675,2023-10-01,49.9,True,4
F0167510,C01675,A01675,2023-11-01,49.9,True,8
F0167511,C01675,A01675,2023-12-01,49.9,True,14
F0167512,C01675,A01675,2024-01-01,49.9,True,0
F0167513,C01675,A01675,2024-02-01,49.9,True,10
F0167514,C01675,A01675,2024-03-01,49.9,True,5
F0167515,C01675,A01675,2024-04-01,49.9,False,0
F0167516,C01675,A01675,2024-05-01,49.9,True,8
F0167517,C01675,A01675,2024-06-01,49.9,True,0
F0167518,C01675,A01675,2024-07-01,49.9,False,7
F0167519,C01675,A01675,2024-08-01,49.9,True,6
F0167520,C01675,A01675,2024-09-01,49.9,False,6
F0167521,C01675,A01675,2024-10-01,49.9,True,11
F0167522,C01675,A01675,2024-11-01,49.9,True,0
F0167523,C01675,A01675,2024-12-01,49.9,True,4
F0167524,C01675,A01675,2025-01-01,49.9,True,9
F0167525,C01675,A01675,2025-02-01,49.9,True,16
